Tool,View,ChangeSet,RunIndex,Iteration,PhaseName,MetricName,MetricValue
EMFSolutionYAMTL,Q1,16,0,3,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,16,0,4,Update,Time,1821846
EMFSolutionYAMTL,Q1,16,0,4,Update,Memory,20123496
EMFSolutionYAMTL,Q1,16,0,4,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,16,0,5,Update,Time,2291976
EMFSolutionYAMTL,Q1,16,0,5,Update,Memory,20214328
EMFSolutionYAMTL,Q1,16,0,5,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,16,0,6,Update,Time,773708
EMFSolutionYAMTL,Q1,16,0,6,Update,Memory,20254024
EMFSolutionYAMTL,Q1,16,0,6,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,16,0,7,Update,Time,486852
EMFSolutionYAMTL,Q1,16,0,7,Update,Memory,20288608
EMFSolutionYAMTL,Q1,16,0,7,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,16,0,8,Update,Time,308251
EMFSolutionYAMTL,Q1,16,0,8,Update,Memory,20323032
EMFSolutionYAMTL,Q1,16,0,8,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,16,0,9,Update,Time,405101
EMFSolutionYAMTL,Q1,16,0,9,Update,Memory,20358808
EMFSolutionYAMTL,Q1,16,0,9,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,16,0,10,Update,Time,224384
EMFSolutionYAMTL,Q1,16,0,10,Update,Memory,20388064
EMFSolutionYAMTL,Q1,16,0,10,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,16,0,11,Update,Time,1487408
EMFSolutionYAMTL,Q1,16,0,11,Update,Memory,20452952
EMFSolutionYAMTL,Q1,16,0,11,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,16,0,12,Update,Time,1612677
EMFSolutionYAMTL,Q1,16,0,12,Update,Memory,20517704
EMFSolutionYAMTL,Q1,16,0,12,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,16,0,13,Update,Time,842128
EMFSolutionYAMTL,Q1,16,0,13,Update,Memory,20562640
EMFSolutionYAMTL,Q1,16,0,13,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,16,0,14,Update,Time,1851201
EMFSolutionYAMTL,Q1,16,0,14,Update,Memory,20636696
EMFSolutionYAMTL,Q1,16,0,14,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,16,0,15,Update,Time,1374308
EMFSolutionYAMTL,Q1,16,0,15,Update,Memory,20706600
EMFSolutionYAMTL,Q1,16,0,15,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,16,0,16,Update,Time,208556
EMFSolutionYAMTL,Q1,16,0,16,Update,Memory,20738512
EMFSolutionYAMTL,Q1,16,0,16,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,16,0,17,Update,Time,334440
EMFSolutionYAMTL,Q1,16,0,17,Update,Memory,20772576
EMFSolutionYAMTL,Q1,16,0,17,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,16,0,18,Update,Time,301656
EMFSolutionYAMTL,Q1,16,0,18,Update,Memory,20808136
EMFSolutionYAMTL,Q1,16,0,18,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,16,0,19,Update,Time,664317
EMFSolutionYAMTL,Q1,16,0,19,Update,Memory,20850640
EMFSolutionYAMTL,Q1,16,0,19,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,16,0,20,Update,Time,1539378
EMFSolutionYAMTL,Q1,16,0,20,Update,Memory,20915872
EMFSolutionYAMTL,Q1,16,0,20,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,0,Initialization,Time,290181995
EMFSolutionYAMTL,Q1,32,0,0,Initialization,Memory,4276248
EMFSolutionYAMTL,Q1,32,0,0,Load,Time,1460817458
EMFSolutionYAMTL,Q1,32,0,0,Load,Memory,18588560
EMFSolutionYAMTL,Q1,32,0,0,Initial,Time,198992792
EMFSolutionYAMTL,Q1,32,0,0,Initial,Memory,34830520
EMFSolutionYAMTL,Q1,32,0,0,Initial,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,32,0,1,Update,Time,8964617
EMFSolutionYAMTL,Q1,32,0,1,Update,Memory,35102248
EMFSolutionYAMTL,Q1,32,0,1,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,32,0,2,Update,Time,3340085
EMFSolutionYAMTL,Q1,32,0,2,Update,Memory,35191400
EMFSolutionYAMTL,Q1,32,0,2,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,32,0,3,Update,Time,2722602
EMFSolutionYAMTL,Q1,32,0,3,Update,Memory,35284968
EMFSolutionYAMTL,Q1,32,0,3,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,32,0,4,Update,Time,3317714
EMFSolutionYAMTL,Q1,32,0,4,Update,Memory,35372160
EMFSolutionYAMTL,Q1,32,0,4,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,32,0,5,Update,Time,782791
EMFSolutionYAMTL,Q1,32,0,5,Update,Memory,35411304
EMFSolutionYAMTL,Q1,32,0,5,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,6,Update,Time,2553796
EMFSolutionYAMTL,Q1,32,0,6,Update,Memory,35500920
EMFSolutionYAMTL,Q1,32,0,6,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,7,Update,Time,699438
EMFSolutionYAMTL,Q1,32,0,7,Update,Memory,35540376
EMFSolutionYAMTL,Q1,32,0,7,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,8,Update,Time,2586825
EMFSolutionYAMTL,Q1,32,0,8,Update,Memory,35631240
EMFSolutionYAMTL,Q1,32,0,8,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,9,Update,Time,719653
EMFSolutionYAMTL,Q1,32,0,9,Update,Memory,35672304
EMFSolutionYAMTL,Q1,32,0,9,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,10,Update,Time,629978
EMFSolutionYAMTL,Q1,32,0,10,Update,Memory,35711456
EMFSolutionYAMTL,Q1,32,0,10,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,11,Update,Time,471688
EMFSolutionYAMTL,Q1,32,0,11,Update,Memory,35745584
EMFSolutionYAMTL,Q1,32,0,11,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,12,Update,Time,457219
EMFSolutionYAMTL,Q1,32,0,12,Update,Memory,35781336
EMFSolutionYAMTL,Q1,32,0,12,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,13,Update,Time,2529848
EMFSolutionYAMTL,Q1,32,0,13,Update,Memory,35869856
EMFSolutionYAMTL,Q1,32,0,13,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,14,Update,Time,1397867
EMFSolutionYAMTL,Q1,32,0,14,Update,Memory,35963272
EMFSolutionYAMTL,Q1,32,0,14,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,15,Update,Time,1538724
EMFSolutionYAMTL,Q1,32,0,15,Update,Memory,36053160
EMFSolutionYAMTL,Q1,32,0,15,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,16,Update,Time,1176321
EMFSolutionYAMTL,Q1,32,0,16,Update,Memory,36138824
EMFSolutionYAMTL,Q1,32,0,16,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,17,Update,Time,2100016
EMFSolutionYAMTL,Q1,32,0,17,Update,Memory,36229184
EMFSolutionYAMTL,Q1,32,0,17,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,18,Update,Time,1637298
EMFSolutionYAMTL,Q1,32,0,18,Update,Memory,36315832
EMFSolutionYAMTL,Q1,32,0,18,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,19,Update,Time,496788
EMFSolutionYAMTL,Q1,32,0,19,Update,Memory,36353152
EMFSolutionYAMTL,Q1,32,0,19,Update,Elements,723221|8591277452|864565
EMFSolutionYAMTL,Q1,32,0,20,Update,Time,497388
EMFSolutionYAMTL,Q1,32,0,20,Update,Memory,36390304
EMFSolutionYAMTL,Q1,32,0,20,Update,Elements,723221|864565|8591277452
EMFSolutionYAMTL,Q1,64,0,0,Initialization,Time,281205104
EMFSolutionYAMTL,Q1,64,0,0,Initialization,Memory,4276256
EMFSolutionYAMTL,Q1,64,0,0,Load,Time,2075359448
EMFSolutionYAMTL,Q1,64,0,0,Load,Memory,31347672
EMFSolutionYAMTL,Q1,64,0,0,Initial,Time,284486960
EMFSolutionYAMTL,Q1,64,0,0,Initial,Memory,63171008
EMFSolutionYAMTL,Q1,64,0,0,Initial,Elements,723221|864565|723212
EMFSolutionYAMTL,Q1,64,0,1,Update,Time,9810701
EMFSolutionYAMTL,Q1,64,0,1,Update,Memory,63431304
EMFSolutionYAMTL,Q1,64,0,1,Update,Elements,723221|864565|723212
EMFSolutionYAMTL,Q1,64,0,2,Update,Time,903905
EMFSolutionYAMTL,Q1,64,0,2,Update,Memory,63465952
EMFSolutionYAMTL,Q1,64,0,2,Update,Elements,723221|864565|723212
EMFSolutionYAMTL,Q1,64,0,3,Update,Time,551005
EMFSolutionYAMTL,Q1,64,0,3,Update,Memory,63501120
EMFSolutionYAMTL,Q1,64,0,3,Update,Elements,723221|864565|723212
EMFSolutionYAMTL,Q1,64,0,4,Update,Time,5217815
EMFSolutionYAMTL,Q1,64,0,4,Update,Memory,63620832
EMFSolutionYAMTL,Q1,64,0,4,Update,Elements,864565|723221|723212
EMFSolutionYAMTL,Q1,64,0,5,Update,Time,787152
EMFSolutionYAMTL,Q1,64,0,5,Update,Memory,63657560
EMFSolutionYAMTL,Q1,64,0,5,Update,Elements,864565|723221|723212
EMFSolutionYAMTL,Q1,64,0,6,Update,Time,3749960
EMFSolutionYAMTL,Q1,64,0,6,Update,Memory,63775944
EMFSolutionYAMTL,Q1,64,0,6,Update,Elements,864565|723221|723212
EMFSolutionYAMTL,Q1,64,0,7,Update,Time,188428
EMFSolutionYAMTL,Q1,64,0,7,Update,Memory,63805384
EMFSolutionYAMTL,Q1,64,0,7,Update,Elements,864565|723221|723212
EMFSolutionYAMTL,Q1,64,0,8,Update,Time,100124
EMFSolutionYAMTL,Q1,64,0,8,Update,Memory,63831688
