Tool,View,ChangeSet,RunIndex,Iteration,PhaseName,MetricName,MetricValue
EMFSolutionYAMTL,Q1,2,2,0,Initialization,Memory,4276392
EMFSolutionYAMTL,Q1,2,2,0,Load,Time,428931573
EMFSolutionYAMTL,Q1,2,2,0,Load,Memory,5735456
EMFSolutionYAMTL,Q1,2,2,0,Initial,Time,63421772
EMFSolutionYAMTL,Q1,2,2,0,Initial,Memory,6844928
EMFSolutionYAMTL,Q1,2,2,0,Initial,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,2,1,Update,Time,10404619
EMFSolutionYAMTL,Q1,2,2,1,Update,Memory,6914632
EMFSolutionYAMTL,Q1,2,2,1,Update,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,2,2,Update,Time,2133937
EMFSolutionYAMTL,Q1,2,2,2,Update,Memory,6938944
EMFSolutionYAMTL,Q1,2,2,2,Update,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,2,3,Update,Time,144715
EMFSolutionYAMTL,Q1,2,2,3,Update,Memory,6956520
EMFSolutionYAMTL,Q1,2,2,3,Update,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,2,4,Update,Time,652379
EMFSolutionYAMTL,Q1,2,2,4,Update,Memory,6980200
EMFSolutionYAMTL,Q1,2,2,4,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,2,5,Update,Time,1104702
EMFSolutionYAMTL,Q1,2,2,5,Update,Memory,7006480
EMFSolutionYAMTL,Q1,2,2,5,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,2,6,Update,Time,986564
EMFSolutionYAMTL,Q1,2,2,6,Update,Memory,7030792
EMFSolutionYAMTL,Q1,2,2,6,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,2,7,Update,Time,914980
EMFSolutionYAMTL,Q1,2,2,7,Update,Memory,7057736
EMFSolutionYAMTL,Q1,2,2,7,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,2,8,Update,Time,584009
EMFSolutionYAMTL,Q1,2,2,8,Update,Memory,7078496
EMFSolutionYAMTL,Q1,2,2,8,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,2,9,Update,Time,131427
