Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
EMFSolutionYAMTL;Q1;2;3;7;Update;Elements;404236|167197|723178
EMFSolutionYAMTL;Q1;2;3;8;Update;Time;417822
EMFSolutionYAMTL;Q1;2;3;8;Update;Elements;404236|167197|723178
EMFSolutionYAMTL;Q1;2;3;9;Update;Time;101595
EMFSolutionYAMTL;Q1;2;3;9;Update;Elements;404236|167197|723178
EMFSolutionYAMTL;Q1;2;3;10;Update;Time;1958070
EMFSolutionYAMTL;Q1;2;3;10;Update;Elements;404236|167197|723178
EMFSolutionYAMTL;Q1;2;3;11;Update;Time;1004302
EMFSolutionYAMTL;Q1;2;3;11;Update;Elements;167197|404236|723178
EMFSolutionYAMTL;Q1;2;3;12;Update;Time;616756
EMFSolutionYAMTL;Q1;2;3;12;Update;Elements;167197|404236|723178
EMFSolutionYAMTL;Q1;2;3;13;Update;Time;860902
EMFSolutionYAMTL;Q1;2;3;13;Update;Elements;167197|404236|723178
EMFSolutionYAMTL;Q1;2;3;14;Update;Time;100979
EMFSolutionYAMTL;Q1;2;3;14;Update;Elements;167197|404236|723178
EMFSolutionYAMTL;Q1;2;3;15;Update;Time;230334
EMFSolutionYAMTL;Q1;2;3;15;Update;Elements;167197|404236|723178
